event_ts,user_pseudo_id,event_name,version,session_id,sessionId
2022-12-13 19:57:23.192071 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,0bc7440003ec4a4a9d57e35df082b70d,
2022-12-13 19:57:23.205072 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,0bc7440003ec4a4a9d57e35df082b70d
2022-12-13 20:39:38.187041 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,2710e7580c394d6e930bb2379780881c,
2022-12-13 20:39:39.094062 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,2710e7580c394d6e930bb2379780881c,
2022-12-13 20:39:39.113063 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,2710e7580c394d6e930bb2379780881c
2022-12-14 06:07:31.797053 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,812a87bb14454a5facaca23b38b4f7f4,
2022-12-14 06:07:32.753069 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,812a87bb14454a5facaca23b38b4f7f4,
2022-12-14 06:07:32.766070 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,812a87bb14454a5facaca23b38b4f7f4
2022-12-14 09:01:49.127044 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,6486dbca7e0541b7a81d4c83c9def708,
2022-12-14 09:01:50.328069 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,6486dbca7e0541b7a81d4c83c9def708,
2022-12-14 09:01:50.348070 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,6486dbca7e0541b7a81d4c83c9def708
2022-12-14 09:02:26.698121 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,6486dbca7e0541b7a81d4c83c9def708,
2022-12-14 09:02:38.951004 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,6486dbca7e0541b7a81d4c83c9def708,
2022-12-14 09:02:39.496005 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,6486dbca7e0541b7a81d4c83c9def708
2022-12-14 10:35:39.142061 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,c3373e7d51514275ab9c8d1fc665ba45,
2022-12-14 10:35:40.294069 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,c3373e7d51514275ab9c8d1fc665ba45,
2022-12-14 10:35:40.315070 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,c3373e7d51514275ab9c8d1fc665ba45
2022-12-14 10:45:38.433068 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,c3373e7d51514275ab9c8d1fc665ba45,
2022-12-14 10:45:38.951076 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,c3373e7d51514275ab9c8d1fc665ba45,
2022-12-14 10:45:39.012077 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,c3373e7d51514275ab9c8d1fc665ba45
2022-12-14 12:03:07.360054 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,a4e1ecd606a04daaab44828092918002,
2022-12-14 12:03:08.317068 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,a4e1ecd606a04daaab44828092918002,
2022-12-14 12:03:08.335069 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,a4e1ecd606a04daaab44828092918002
2022-12-14 12:16:15.557063 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,a4e1ecd606a04daaab44828092918002,
2022-12-14 12:16:16.033078 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,a4e1ecd606a04daaab44828092918002,
2022-12-14 12:16:16.054079 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,a4e1ecd606a04daaab44828092918002
2022-12-14 13:34:29.584056 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,b95d7dda4e59428dbbd442d348315388,
2022-12-14 13:34:30.675070 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,b95d7dda4e59428dbbd442d348315388,
2022-12-14 13:34:30.695071 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,b95d7dda4e59428dbbd442d348315388
2022-12-14 13:35:12.061133 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,b95d7dda4e59428dbbd442d348315388,
2022-12-14 13:35:20.270004 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,b95d7dda4e59428dbbd442d348315388,
2022-12-14 13:35:20.825005 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,b95d7dda4e59428dbbd442d348315388
2022-12-14 13:37:35.071051 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,68b867e178384d93ba3ae17559cb0165,
2022-12-14 13:37:35.988068 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,68b867e178384d93ba3ae17559cb0165,
2022-12-14 13:37:36.001069 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,68b867e178384d93ba3ae17559cb0165
2022-12-14 13:37:56.235116 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,68b867e178384d93ba3ae17559cb0165,
2022-12-14 13:38:04.348131 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,68b867e178384d93ba3ae17559cb0165,
2022-12-14 13:38:04.895132 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,68b867e178384d93ba3ae17559cb0165
2022-12-14 14:37:12.573040 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,e96d2d89e8f74f6ba03e30ebb4d1fb03,
2022-12-14 14:37:14.322069 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_step,0.1.0.158,e96d2d89e8f74f6ba03e30ebb4d1fb03,
2022-12-14 14:37:14.337070 UTC,02ae91515685871b8f62c5666323c752,vpn_connect_result,0.1.0.158,,e96d2d89e8f74f6ba03e30ebb4d1fb03
2022-12-13 18:29:02.272034 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,a845c29bfbf6467781c2d8c177a71458,
2022-12-13 18:29:03.995074 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,a845c29bfbf6467781c2d8c177a71458,
2022-12-13 18:29:04.075076 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_result,0.1.0.158,,a845c29bfbf6467781c2d8c177a71458
2022-12-13 18:29:05.383107 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,a845c29bfbf6467781c2d8c177a71458,
2022-12-13 18:29:05.721119 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,a845c29bfbf6467781c2d8c177a71458,
2022-12-13 18:29:05.819121 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_result,0.1.0.158,,a845c29bfbf6467781c2d8c177a71458
2022-12-13 18:37:08.759065 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,e80d0a497dce4047adb189d034740b50,
2022-12-13 18:37:10.009115 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,e80d0a497dce4047adb189d034740b50,
2022-12-13 18:37:10.032117 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_result,0.1.0.158,,e80d0a497dce4047adb189d034740b50
2022-12-13 18:37:10.234123 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,e80d0a497dce4047adb189d034740b50,
2022-12-13 18:37:10.846002 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,e80d0a497dce4047adb189d034740b50,
2022-12-13 18:37:10.872003 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_result,0.1.0.158,,e80d0a497dce4047adb189d034740b50
2022-12-13 18:51:14.563050 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,35de0fc963ae4c578431a746439c31b1,
2022-12-13 18:51:18.039069 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,35de0fc963ae4c578431a746439c31b1,
2022-12-13 18:51:18.066070 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_result,0.1.0.158,,35de0fc963ae4c578431a746439c31b1
2022-12-13 18:51:32.015126 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,35de0fc963ae4c578431a746439c31b1,
2022-12-13 18:51:33.018001 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,35de0fc963ae4c578431a746439c31b1,
2022-12-13 18:51:33.063002 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_result,0.1.0.158,,35de0fc963ae4c578431a746439c31b1
2022-12-13 19:37:18.649058 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,9c55779fb2ee41b0a9e5ac1542a13e5b,
2022-12-13 19:37:19.931068 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,9c55779fb2ee41b0a9e5ac1542a13e5b,
2022-12-13 19:37:19.960070 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_result,0.1.0.158,,9c55779fb2ee41b0a9e5ac1542a13e5b
2022-12-13 19:37:34.850135 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,9c55779fb2ee41b0a9e5ac1542a13e5b,
2022-12-13 19:37:35.278001 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,9c55779fb2ee41b0a9e5ac1542a13e5b,
2022-12-13 19:37:35.361003 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_result,0.1.0.158,,9c55779fb2ee41b0a9e5ac1542a13e5b
2022-12-13 19:59:28.052068 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,8d4a4aff5b2840f9ac0b8b9af1775a87,
2022-12-13 19:59:28.923103 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,8d4a4aff5b2840f9ac0b8b9af1775a87,
2022-12-13 19:59:30.006132 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,8d4a4aff5b2840f9ac0b8b9af1775a87,
2022-12-13 19:59:30.032133 UTC,02ff7b842c2f0821f2e8a9fd5a1c261e,vpn_connect_step,0.1.0.158,8d4a4aff5b2840f9ac0b8b9af1775a87,
